14.09.2018 08:00:00.000,1.31342,1.3138,1.31207,1.31319,6053.1699
14.09.2018 09:00:00.000,1.31318,1.31383,1.31179,1.3123,7491.1099
14.09.2018 10:00:00.000,1.3123,1.31303,1.31155,1.31227,7667.1001
14.09.2018 11:00:00.000,1.31228,1.31267,1.30821,1.30861,7972.0801
14.09.2018 12:00:00.000,1.30866,1.31435,1.30858,1.3087,11708.0898
14.09.2018 13:00:00.000,1.30874,1.31061,1.30842,1.30887,9996.9805
14.09.2018 14:00:00.000,1.30889,1.30993,1.3073,1.30752,10770.8604
14.09.2018 15:00:00.000,1.30753,1.30914,1.30717,1.30821,8234.0303
14.09.2018 16:00:00.000,1.30821,1.30837,1.30665,1.30732,9566.1396
14.09.2018 17:00:00.000,1.30731,1.30776,1.30688,1.30731,5338.4102
14.09.2018 18:00:00.000,1.30731,1.30733,1.30618,1.30655,3541.9399
14.09.2018 19:00:00.000,1.30655,1.30666,1.30565,1.30605,2873.76
14.09.2018 20:00:00.000,1.30606,1.30758,1.30593,1.30664,2750.1899
16.09.2018 21:00:00.000,1.30683,1.30761,1.30672,1.30719,773.13
16.09.2018 22:00:00.000,1.30719,1.3076,1.30697,1.3076,701.88
16.09.2018 23:00:00.000,1.30759,1.30759,1.30698,1.30707,1535.22
17.09.2018 00:00:00.000,1.30707,1.30785,1.30698,1.30772,3504.96
17.09.2018 01:00:00.000,1.30774,1.30779,1.30718,1.30757,4246.7998
17.09.2018 02:00:00.000,1.30755,1.30831,1.3072,1.30825,3757.5601
17.09.2018 03:00:00.000,1.30825,1.30839,1.30775,1.30812,4284.1001
17.09.2018 04:00:00.000,1.30812,1.30831,1.30774,1.3082,3693.1899
17.09.2018 05:00:00.000,1.30819,1.30905,1.30788,1.30888,2993.74
17.09.2018 06:00:00.000,1.30888,1.309,1.30751,1.30802,5798.6001
17.09.2018 07:00:00.000,1.30801,1.30873,1.3073,1.30851,7143.4302
17.09.2018 08:00:00.000,1.30853,1.31037,1.30819,1.31027,7229.7002
17.09.2018 09:00:00.000,1.31027,1.31027,1.30914,1.30982,7841.8198
17.09.2018 10:00:00.000,1.30986,1.31121,1.30889,1.31075,9088.5996
17.09.2018 11:00:00.000,1.31073,1.31246,1.31021,1.3123,8570.2598
17.09.2018 12:00:00.000,1.31227,1.31497,1.31167,1.31449,9909.2598
17.09.2018 13:00:00.000,1.31451,1.31566,1.31346,1.31555,8944.1699
17.09.2018 14:00:00.000,1.31555,1.31558,1.31415,1.31508,12001.9004
17.09.2018 15:00:00.000,1.3151,1.31534,1.31345,1.31425,9558.4902
17.09.2018 16:00:00.000,1.31426,1.31607,1.31426,1.31583,5722.0098
17.09.2018 17:00:00.000,1.31584,1.31646,1.31561,1.31635,5553.6802
17.09.2018 18:00:00.000,1.31635,1.31645,1.31576,1.3163,3078.28
17.09.2018 19:00:00.000,1.31629,1.31633,1.31579,1.31609,5113.5601
17.09.2018 20:00:00.000,1.31609,1.31613,1.31561,1.31564,2478.0801
17.09.2018 21:00:00.000,1.31566,1.31597,1.31519,1.31551,3353.2
17.09.2018 22:00:00.000,1.31551,1.31629,1.31484,1.31495,6209.1899
17.09.2018 23:00:00.000,1.31498,1.3156,1.31426,1.31451,4820.5498
18.09.2018 00:00:00.000,1.31451,1.31498,1.31397,1.31437,4367.9902
18.09.2018 01:00:00.000,1.31438,1.31492,1.31407,1.31479,4514.1802
18.09.2018 02:00:00.000,1.31479,1.31503,1.31445,1.31484,3537.9299
18.09.2018 03:00:00.000,1.31484,1.31627,1.31484,1.31595,5896.8701
18.09.2018 04:00:00.000,1.31596,1.31618,1.31523,1.3154,5243.3101
18.09.2018 05:00:00.000,1.3154,1.31658,1.3148,1.31622,5111.1401
18.09.2018 06:00:00.000,1.31622,1.31703,1.31455,1.31485,9997.6797
18.09.2018 07:00:00.000,1.31485,1.31527,1.31302,1.31356,12423.2305
18.09.2018 08:00:00.000,1.31354,1.31491,1.31354,1.31382,7590.9702
18.09.2018 09:00:00.000,1.31379,1.31421,1.31185,1.31281,7479.7998
18.09.2018 10:00:00.000,1.31278,1.31427,1.31205,1.31398,6288.0698
18.09.2018 11:00:00.000,1.31399,1.31526,1.31298,1.31479,7050.0298
18.09.2018 12:00:00.000,1.31479,1.31523,1.31322,1.31522,8121.1802
18.09.2018 13:00:00.000,1.31522,1.31725,1.31514,1.3167,10083.7402
18.09.2018 14:00:00.000,1.31671,1.31672,1.31424,1.31541,10443.9902
18.09.2018 15:00:00.000,1.31543,1.31575,1.31417,1.31573,7078.7598
18.09.2018 16:00:00.000,1.31573,1.31667,1.31331,1.31333,7025.3198
18.09.2018 17:00:00.000,1.31332,1.31405,1.31303,1.3139,3521.55
18.09.2018 18:00:00.000,1.31391,1.3146,1.31331,1.3137,3888.8701
18.09.2018 19:00:00.000,1.31368,1.31439,1.31335,1.31432,3215.71
18.09.2018 20:00:00.000,1.31432,1.31494,1.31419,1.31475,1745.33
18.09.2018 21:00:00.000,1.31475,1.3149,1.31371,1.31475,3665.8101
18.09.2018 22:00:00.000,1.31478,1.31753,1.3147,1.31642,4241.9399
18.09.2018 23:00:00.000,1.31638,1.31723,1.31624,1.31662,4350.98
19.09.2018 00:00:00.000,1.31662,1.31666,1.31483,1.31484,5252.5898
19.09.2018 01:00:00.000,1.31482,1.31526,1.31414,1.31449,4040.76
19.09.2018 02:00:00.000,1.31449,1.31484,1.31432,1.31444,3869.6399
19.09.2018 03:00:00.000,1.31444,1.31558,1.31443,1.31501,6090.54
19.09.2018 04:00:00.000,1.315,1.31556,1.31474,1.31493,4049.03
19.09.2018 05:00:00.000,1.31493,1.31567,1.3149,1.31532,4695.6201
19.09.2018 06:00:00.000,1.31532,1.31627,1.31447,1.31493,7340.4502
19.09.2018 07:00:00.000,1.31493,1.31759,1.31468,1.31599,9384.5703
19.09.2018 08:00:00.000,1.31593,1.32146,1.31548,1.31958,13170.6602
19.09.2018 09:00:00.000,1.31955,1.31992,1.31715,1.31799,10075.3096
19.09.2018 10:00:00.000,1.318,1.31944,1.3177,1.3181,7673.54
19.09.2018 11:00:00.000,1.31814,1.31886,1.30974,1.31425,13562.0996
19.09.2018 12:00:00.000,1.31425,1.31444,1.31271,1.31386,11442.9102
19.09.2018 13:00:00.000,1.31386,1.31502,1.31234,1.31324,11196.7305
19.09.2018 14:00:00.000,1.31324,1.31546,1.31193,1.31514,12220.4902
19.09.2018 15:00:00.000,1.31518,1.31697,1.31473,1.31616,9412.2598
19.09.2018 16:00:00.000,1.31614,1.31678,1.31549,1.31615,5553.2798
19.09.2018 17:00:00.000,1.31615,1.31631,1.31257,1.31421,5813.73
19.09.2018 18:00:00.000,1.3142,1.31461,1.31404,1.31445,2554.8601
19.09.2018 19:00:00.000,1.31444,1.31474,1.31419,1.31421,3107.8201
19.09.2018 20:00:00.000,1.31422,1.31484,1.3142,1.31427,2057.1101
19.09.2018 21:00:00.000,1.31425,1.31497,1.31303,1.31421,4416.2598
19.09.2018 22:00:00.000,1.31416,1.31446,1.31345,1.31381,6485.9902
19.09.2018 23:00:00.000,1.3138,1.3143,1.31364,1.314,4474.2202
20.09.2018 00:00:00.000,1.314,1.31448,1.31388,1.31427,4736.9199
20.09.2018 01:00:00.000,1.31428,1.31488,1.3142,1.31479,4621.5
20.09.2018 02:00:00.000,1.31479,1.31492,1.3144,1.3148,3371.27
20.09.2018 03:00:00.000,1.31481,1.31542,1.31469,1.31475,3812.6899
20.09.2018 04:00:00.000,1.31474,1.3153,1.31469,1.31496,4424.0098
20.09.2018 05:00:00.000,1.31496,1.31526,1.31465,1.3148,6088.5
20.09.2018 06:00:00.000,1.31479,1.31591,1.31428,1.31522,6321.79
20.09.2018 07:00:00.000,1.31523,1.31824,1.31514,1.31762,7354.04
20.09.2018 08:00:00.000,1.31762,1.32057,1.31753,1.31901,10308.5
20.09.2018 09:00:00.000,1.31901,1.32167,1.3189,1.32053,7863.2598
20.09.2018 10:00:00.000,1.32058,1.32356,1.32018,1.32346,9652.2998
20.09.2018 11:00:00.000,1.32343,1.32795,1.32305,1.32784,10975.1797
20.09.2018 12:00:00.000,1.32784,1.3298,1.3275,1.32868,15198.5
20.09.2018 13:00:00.000,1.32868,1.3288,1.32609,1.32739,13193.0996
20.09.2018 14:00:00.000,1.32743,1.32835,1.32459,1.32529,9867.1904
20.09.2018 15:00:00.000,1.32533,1.32561,1.32341,1.3236,8506.5498
20.09.2018 16:00:00.000,1.32358,1.32453,1.32265,1.32445,6412.7598
20.09.2018 17:00:00.000,1.32443,1.32574,1.32441,1.3254,6508.79
20.09.2018 18:00:00.000,1.3254,1.32692,1.325,1.32689,4016.3301
20.09.2018 19:00:00.000,1.32694,1.32783,1.32649,1.32696,4294.0601
20.09.2018 20:00:00.000,1.32697,1.32741,1.32589,1.32589,3038.8799
20.09.2018 21:00:00.000,1.32588,1.32719,1.3257,1.32702,3150.54
20.09.2018 22:00:00.000,1.32701,1.32734,1.32678,1.32711,2549.0701
20.09.2018 23:00:00.000,1.3271,1.32736,1.32696,1.32698,1583.6
21.09.2018 00:00:00.000,1.32698,1.32747,1.32681,1.32746,2425.49
21.09.2018 01:00:00.000,1.32748,1.32752,1.32641,1.32657,4840.77
21.09.2018 02:00:00.000,1.3266,1.32727,1.32653,1.32712,4134.5698
21.09.2018 03:00:00.000,1.32712,1.32748,1.32685,1.32733,3812.46
21.09.2018 04:00:00.000,1.32733,1.32765,1.32662,1.32701,4817.1499
21.09.2018 05:00:00.000,1.32701,1.32741,1.32608,1.32654,5086.4399
21.09.2018 06:00:00.000,1.32654,1.32695,1.32314,1.32471,7690.0601
21.09.2018 07:00:00.000,1.3247,1.32526,1.32071,1.32108,13529.9199
21.09.2018 08:00:00.000,1.32106,1.32328,1.32106,1.32171,10725.75
21.09.2018 09:00:00.000,1.32165,1.32202,1.3179,1.31871,12016.46
21.09.2018 10:00:00.000,1.31871,1.31935,1.31806,1.31884,10874.5195
21.09.2018 11:00:00.000,1.31884,1.31978,1.31713,1.31719,8205.3496
21.09.2018 12:00:00.000,1.3172,1.31776,1.31427,1.31464,14866.3701
21.09.2018 13:00:00.000,1.31464,1.31519,1.30631,1.30699,18738.7793
21.09.2018 14:00:00.000,1.30697,1.30993,1.30558,1.30964,14484.0703
21.09.2018 15:00:00.000,1.30968,1.31014,1.30628,1.30661,11651.1699
21.09.2018 16:00:00.000,1.30661,1.30958,1.3062,1.30823,6049.6899
21.09.2018 17:00:00.000,1.30822,1.30838,1.30734,1.30786,4577.52
21.09.2018 18:00:00.000,1.30787,1.30818,1.30715,1.30771,3730.79
21.09.2018 19:00:00.000,1.30774,1.30827,1.30749,1.30795,3150.2
21.09.2018 20:00:00.000,1.30795,1.30869,1.30674,1.30764,2428.1201
23.09.2018 21:00:00.000,1.30775,1.30824,1.30724,1.30789,1637.04
23.09.2018 22:00:00.000,1.30792,1.30841,1.30749,1.3077,1177.59
23.09.2018 23:00:00.000,1.3077,1.30795,1.30708,1.30792,1851.8101
24.09.2018 00:00:00.000,1.30791,1.3088,1.30779,1.30861,2792.6201
24.09.2018 01:00:00.000,1.30863,1.30863,1.30766,1.30778,4044.1899
24.09.2018 02:00:00.000,1.30778,1.30805,1.30754,1.30771,2830.97
24.09.2018 03:00:00.000,1.30772,1.30787,1.30745,1.30762,2722.1899
24.09.2018 04:00:00.000,1.30761,1.30805,1.30748,1.30797,2591.0601
24.09.2018 05:00:00.000,1.30798,1.30831,1.30694,1.30717,4186.2598
24.09.2018 06:00:00.000,1.3072,1.30845,1.30628,1.30834,7641.3398
24.09.2018 07:00:00.000,1.30831,1.31134,1.30816,1.30981,8210.46
24.09.2018 08:00:00.000,1.30977,1.31242,1.30971,1.31184,8270.46
24.09.2018 09:00:00.000,1.31184,1.31284,1.31087,1.31219,6122.1899
24.09.2018 10:00:00.000,1.31219,1.31356,1.31203,1.31294,7715.2798
24.09.2018 11:00:00.000,1.31294,1.3154,1.31291,1.3151,7564.4302
24.09.2018 12:00:00.000,1.3151,1.31612,1.31384,1.31385,8754.96
24.09.2018 13:00:00.000,1.31385,1.31667,1.31378,1.31455,12974.75
24.09.2018 14:00:00.000,1.31459,1.31484,1.31264,1.31386,11840.4102
24.09.2018 15:00:00.000,1.31385,1.31446,1.31187,1.31277,9465.7598
24.09.2018 16:00:00.000,1.31278,1.31296,1.31222,1.3123,6067.48
24.09.2018 17:00:00.000,1.3123,1.3123,1.31101,1.312,4313.48
24.09.2018 18:00:00.000,1.31201,1.31249,1.31175,1.31178,2750.8101
24.09.2018 19:00:00.000,1.31179,1.31197,1.3111,1.31124,2693.05
24.09.2018 20:00:00.000,1.31124,1.31192,1.31122,1.31192,1717.9
24.09.2018 21:00:00.000,1.31192,1.31224,1.31083,1.31185,2436.3899
24.09.2018 22:00:00.000,1.3118,1.31191,1.31116,1.31151,2945.8101
24.09.2018 23:00:00.000,1.31151,1.3117,1.31125,1.31157,2960.8601
25.09.2018 00:00:00.000,1.31157,1.31186,1.31135,1.31137,4679.7998
25.09.2018 01:00:00.000,1.31137,1.31186,1.31087,1.31088,4099.6699
25.09.2018 02:00:00.000,1.31088,1.31094,1.31035,1.31069,4789.1699
25.09.2018 03:00:00.000,1.31068,1.3107,1.3102,1.3104,3937.95
25.09.2018 04:00:00.000,1.3104,1.31048,1.31013,1.31027,3394.8401
25.09.2018 05:00:00.000,1.31028,1.31092,1.31019,1.31077,2965.8201
25.09.2018 06:00:00.000,1.31079,1.31229,1.31025,1.31082,8595.5703
25.09.2018 07:00:00.000,1.31083,1.31513,1.30947,1.3142,9900.6904
25.09.2018 08:00:00.000,1.31422,1.31478,1.31248,1.31431,11071.8398
25.09.2018 09:00:00.000,1.31431,1.31604,1.31429,1.31571,8018.2202
25.09.2018 10:00:00.000,1.31572,1.31573,1.31432,1.3152,6815.9302
25.09.2018 11:00:00.000,1.3152,1.31729,1.31427,1.31633,7676.0098
25.09.2018 12:00:00.000,1.31633,1.31703,1.31483,1.31548,7957.71
25.09.2018 13:00:00.000,1.31548,1.31597,1.31441,1.31499,8360.4502
25.09.2018 14:00:00.000,1.31494,1.31754,1.31457,1.31624,10909.9902
25.09.2018 15:00:00.000,1.31622,1.31675,1.31494,1.31603,8774.5
25.09.2018 16:00:00.000,1.31602,1.31695,1.31581,1.31691,4848.3501
25.09.2018 17:00:00.000,1.31691,1.31715,1.31601,1.31643,4143.4399
25.09.2018 18:00:00.000,1.31643,1.31933,1.31621,1.31861,4394.9502
25.09.2018 19:00:00.000,1.31861,1.31892,1.31798,1.31801,2781.1499
25.09.2018 20:00:00.000,1.31798,1.31829,1.31778,1.31786,1923.88
25.09.2018 21:00:00.000,1.31785,1.31841,1.317,1.31764,4029.9199
25.09.2018 22:00:00.000,1.31766,1.31832,1.31762,1.3178,1929.51
25.09.2018 23:00:00.000,1.3178,1.31811,1.31769,1.31793,2056.1001
26.09.2018 00:00:00.000,1.31793,1.31793,1.31706,1.31712,5071.4399
26.09.2018 01:00:00.000,1.31714,1.31772,1.31706,1.31756,4801.5801
26.09.2018 02:00:00.000,1.31757,1.31788,1.31749,1.31786,4058.3101
26.09.2018 03:00:00.000,1.31784,1.31817,1.31779,1.31814,3754.1899
26.09.2018 04:00:00.000,1.31818,1.31818,1.31705,1.31706,4035.3899
26.09.2018 05:00:00.000,1.31704,1.31744,1.31665,1.31673,3711.21
26.09.2018 06:00:00.000,1.31673,1.31791,1.31624,1.31749,6926.6499
26.09.2018 07:00:00.000,1.31749,1.31798,1.31523,1.3154,8204.3496
26.09.2018 08:00:00.000,1.31541,1.3171,1.31534,1.3171,7878.6802
26.09.2018 09:00:00.000,1.3171,1.31739,1.31584,1.3164,6745.0898
26.09.2018 10:00:00.000,1.31639,1.31639,1.31471,1.31474,7355.8599
26.09.2018 11:00:00.000,1.31475,1.31656,1.31381,1.31587,8075.9702
26.09.2018 12:00:00.000,1.31588,1.3178,1.3156,1.31641,7626.5
26.09.2018 13:00:00.000,1.31641,1.31697,1.31515,1.31577,7526.6499
26.09.2018 14:00:00.000,1.31577,1.3198,1.31553,1.31847,10089.8096
26.09.2018 15:00:00.000,1.31846,1.31849,1.31679,1.31809,7523.1099
26.09.2018 16:00:00.000,1.31808,1.31811,1.31718,1.31782,5016.0898
26.09.2018 17:00:00.000,1.31782,1.31933,1.31774,1.31862,4978.3501
26.09.2018 18:00:00.000,1.31868,1.32171,1.31586,1.31817,15618.0703
26.09.2018 19:00:00.000,1.31816,1.31897,1.3165,1.3165,8523.0703
26.09.2018 20:00:00.000,1.3165,1.31707,1.31616,1.31639,3212.8601
26.09.2018 21:00:00.000,1.31637,1.31761,1.31604,1.31637,3964.77
26.09.2018 22:00:00.000,1.31638,1.31747,1.31638,1.3172,2880.3899
26.09.2018 23:00:00.000,1.31722,1.3175,1.31696,1.31698,2298.05
27.09.2018 00:00:00.000,1.31698,1.31768,1.31684,1.31748,5423.3701
27.09.2018 01:00:00.000,1.3175,1.31779,1.31524,1.31524,4144.2598
27.09.2018 02:00:00.000,1.31525,1.31535,1.31412,1.31472,3197.54
27.09.2018 03:00:00.000,1.31472,1.31545,1.31469,1.31544,3461.22
27.09.2018 04:00:00.000,1.31541,1.31568,1.31455,1.31521,3624.27
27.09.2018 05:00:00.000,1.31522,1.31551,1.31233,1.31317,9150.5195
27.09.2018 06:00:00.000,1.31316,1.31403,1.3123,1.31358,7049.8599
27.09.2018 07:00:00.000,1.31358,1.31414,1.31079,1.31105,15471.9404
27.09.2018 08:00:00.000,1.31108,1.31255,1.31082,1.3124,9838.75
27.09.2018 09:00:00.000,1.31242,1.31308,1.31145,1.31269,8666.0996
27.09.2018 10:00:00.000,1.31269,1.31456,1.31268,1.31409,7655.6802
27.09.2018 11:00:00.000,1.31409,1.31468,1.3126,1.314,6903.1802
27.09.2018 12:00:00.000,1.314,1.31635,1.31191,1.31252,9706.6797
27.09.2018 13:00:00.000,1.31251,1.31322,1.31169,1.31285,7609.9399
27.09.2018 14:00:00.000,1.31285,1.31388,1.31151,1.31158,7978.21
27.09.2018 15:00:00.000,1.31159,1.31191,1.3095,1.31026,8257.3096
27.09.2018 16:00:00.000,1.31025,1.31108,1.31001,1.31008,5381.6699
27.09.2018 17:00:00.000,1.31006,1.3101,1.30912,1.30991,3374.9099
27.09.2018 18:00:00.000,1.30991,1.30994,1.30834,1.30881,3204.22
27.09.2018 19:00:00.000,1.30879,1.30901,1.30741,1.30818,5376.5498
27.09.2018 20:00:00.000,1.30818,1.30818,1.30733,1.30733,3004.73
27.09.2018 21:00:00.000,1.30729,1.30795,1.3072,1.3078,1333.9
27.09.2018 22:00:00.000,1.3078,1.30796,1.30736,1.30752,2148.8501
27.09.2018 23:00:00.000,1.3075,1.30762,1.30725,1.30758,1016.68
28.09.2018 00:00:00.000,1.30758,1.30793,1.30747,1.30785,4777.3398
28.09.2018 01:00:00.000,1.30785,1.3081,1.30763,1.30809,2278.0701
28.09.2018 02:00:00.000,1.30808,1.30819,1.30772,1.30813,3644.8799
28.09.2018 03:00:00.000,1.30813,1.30816,1.30773,1.30778,3533.6001
28.09.2018 04:00:00.000,1.30779,1.30848,1.30748,1.30842,3529.54
28.09.2018 05:00:00.000,1.30841,1.30877,1.30791,1.30869,3637.6699
28.09.2018 06:00:00.000,1.30868,1.30899,1.30679,1.30691,8039.79
28.09.2018 07:00:00.000,1.30694,1.30744,1.30578,1.30604,8260.2998
28.09.2018 08:00:00.000,1.30602,1.30783,1.30333,1.30716,8759.3203
28.09.2018 09:00:00.000,1.30714,1.30793,1.30481,1.30516,9694.1396
28.09.2018 10:00:00.000,1.30517,1.30544,1.30398,1.30416,8974.54
28.09.2018 11:00:00.000,1.30414,1.30512,1.30351,1.3043,7774.8398
28.09.2018 12:00:00.000,1.3043,1.30476,1.30272,1.3038,7924.8599
28.09.2018 13:00:00.000,1.30382,1.30446,1.30033,1.30108,7585.1099
28.09.2018 14:00:00.000,1.30105,1.30432,1.30002,1.304,9972.6797
28.09.2018 15:00:00.000,1.304,1.30595,1.30366,1.30516,9038.2695
28.09.2018 16:00:00.000,1.30516,1.30603,1.30394,1.30418,4815.0298
28.09.2018 17:00:00.000,1.30415,1.30446,1.30369,1.30432,3439.74
28.09.2018 18:00:00.000,1.30433,1.30453,1.3034,1.30401,3034.8201
28.09.2018 19:00:00.000,1.30401,1.30433,1.303,1.30334,3019.29
28.09.2018 20:00:00.000,1.30332,1.30362,1.30274,1.30278,1753.67
30.09.2018 21:00:00.000,1.30371,1.30381,1.30245,1.30324,572.27
30.09.2018 22:00:00.000,1.30341,1.30352,1.30295,1.30313,1154.1
30.09.2018 23:00:00.000,1.30319,1.30389,1.30319,1.3038,1380.4
01.10.2018 00:00:00.000,1.30377,1.30437,1.30368,1.30391,3282.22
01.10.2018 01:00:00.000,1.30392,1.30401,1.30277,1.30327,4491.6899
01.10.2018 02:00:00.000,1.30329,1.30379,1.30307,1.30315,3475.6699
01.10.2018 03:00:00.000,1.30315,1.30318,1.30286,1.30305,3481.28
01.10.2018 04:00:00.000,1.30306,1.30317,1.30228,1.30246,2932.1499
01.10.2018 05:00:00.000,1.30246,1.3031,1.30227,1.30285,3609.3601
01.10.2018 06:00:00.000,1.30288,1.30368,1.30239,1.30307,5880.3301
01.10.2018 07:00:00.000,1.30306,1.30541,1.30277,1.30536,9091.54
01.10.2018 08:00:00.000,1.30535,1.30593,1.30398,1.30579,8616.9805
01.10.2018 09:00:00.000,1.30579,1.3059,1.30451,1.3046,8689.4297
01.10.2018 10:00:00.000,1.30464,1.30488,1.30356,1.30384,7420.3599
01.10.2018 11:00:00.000,1.30385,1.30513,1.30191,1.30241,6938.9902
01.10.2018 12:00:00.000,1.30238,1.31153,1.30119,1.30781,13013.5596
01.10.2018 13:00:00.000,1.30778,1.30828,1.30533,1.30708,9767.6299
01.10.2018 14:00:00.000,1.30708,1.30798,1.30399,1.30456,9536.25
01.10.2018 15:00:00.000,1.30453,1.30539,1.30273,1.30293,10000.7197
01.10.2018 16:00:00.000,1.30293,1.30409,1.30293,1.30347,6949.2998
01.10.2018 17:00:00.000,1.30348,1.30421,1.30313,1.30417,5385.3701
01.10.2018 18:00:00.000,1.30417,1.30447,1.30355,1.30366,3299.5901
01.10.2018 19:00:00.000,1.30366,1.30447,1.30365,1.30394,3988.0701
01.10.2018 20:00:00.000,1.30394,1.30419,1.30367,1.30419,2207.8401
01.10.2018 21:00:00.000,1.30418,1.30448,1.3032,1.30359,2098.4399
01.10.2018 22:00:00.000,1.30364,1.3046,1.30364,1.30415,3877.8101
01.10.2018 23:00:00.000,1.30417,1.30444,1.30401,1.30428,3156.6001
02.10.2018 00:00:00.000,1.30428,1.30432,1.30379,1.304,3092.5801
02.10.2018 01:00:00.000,1.30397,1.30482,1.3039,1.30401,4448.2998
02.10.2018 02:00:00.000,1.30401,1.30412,1.30341,1.30385,4014.3799
02.10.2018 03:00:00.000,1.30386,1.30391,1.30359,1.30372,3611.22
02.10.2018 04:00:00.000,1.30372,1.30381,1.30319,1.30333,2767.95
02.10.2018 05:00:00.000,1.30333,1.30344,1.30149,1.30174,5774.5801
02.10.2018 06:00:00.000,1.30174,1.30188,1.30039,1.30095,8528.5898
02.10.2018 07:00:00.000,1.30094,1.30111,1.29884,1.30027,11737.79
02.10.2018 08:00:00.000,1.30026,1.30031,1.2965,1.29685,9144.3604
02.10.2018 09:00:00.000,1.29683,1.29685,1.29517,1.29556,8179.1802
02.10.2018 10:00:00.000,1.29556,1.29623,1.29409,1.29436,6038.1099
02.10.2018 11:00:00.000,1.29435,1.29687,1.29422,1.29579,8496.2803
02.10.2018 12:00:00.000,1.29577,1.29889,1.29566,1.29728,13850.8896
02.10.2018 13:00:00.000,1.29725,1.29753,1.29574,1.29665,9936.46
02.10.2018 14:00:00.000,1.29668,1.29876,1.29567,1.29811,12595.5801
02.10.2018 15:00:00.000,1.29813,1.29847,1.29717,1.29828,10477.1201
02.10.2018 16:00:00.000,1.29829,1.29957,1.29799,1.29805,7774.3599
02.10.2018 17:00:00.000,1.29806,1.29831,1.29735,1.29745,4321.6401
02.10.2018 18:00:00.000,1.29745,1.29809,1.29733,1.29785,3023.6799
02.10.2018 19:00:00.000,1.29785,1.29841,1.29755,1.2983,4140.6499
02.10.2018 20:00:00.000,1.29833,1.29834,1.29767,1.29777,2453.96
02.10.2018 21:00:00.000,1.29778,1.29836,1.297,1.29784,2650.45
02.10.2018 22:00:00.000,1.2978,1.29818,1.29774,1.29811,3769.8
02.10.2018 23:00:00.000,1.29811,1.29828,1.29785,1.29788,3172.45
03.10.2018 00:00:00.000,1.29788,1.29832,1.29722,1.2975,5512.7998
03.10.2018 01:00:00.000,1.2975,1.29913,1.2971,1.29883,7059.5601
03.10.2018 02:00:00.000,1.29881,1.30022,1.29862,1.29958,9623.0498
03.10.2018 03:00:00.000,1.29958,1.29998,1.29918,1.29942,4701.8301
03.10.2018 04:00:00.000,1.29942,1.29997,1.29899,1.2996,5144.7202
03.10.2018 05:00:00.000,1.2996,1.30056,1.29949,1.30034,7470.5601
03.10.2018 06:00:00.000,1.30028,1.30101,1.29985,1.30003,10278.0498
03.10.2018 07:00:00.000,1.30002,1.30079,1.29971,1.29972,8123.1401
03.10.2018 08:00:00.000,1.29973,1.30167,1.29924,1.30164,9542.4902
03.10.2018 09:00:00.000,1.30164,1.30165,1.29974,1.30059,9927.7402
03.10.2018 10:00:00.000,1.30058,1.30071,1.29789,1.29791,8775.1299
03.10.2018 11:00:00.000,1.29796,1.29829,1.29626,1.29816,9034.0303
03.10.2018 12:00:00.000,1.29816,1.29956,1.29812,1.29901,12284.21
03.10.2018 13:00:00.000,1.29899,1.30063,1.29872,1.30038,11460.1699
03.10.2018 14:00:00.000,1.30032,1.30226,1.2989,1.30042,13291.6104
03.10.2018 15:00:00.000,1.3004,1.30125,1.29868,1.29912,9448.4697
03.10.2018 16:00:00.000,1.29913,1.29963,1.29828,1.29883,6696.8999
03.10.2018 17:00:00.000,1.29882,1.29915,1.29784,1.29822,6729.4199
03.10.2018 18:00:00.000,1.29822,1.2984,1.29719,1.29753,5032.9102
03.10.2018 19:00:00.000,1.29751,1.29767,1.29699,1.29745,3118.52
03.10.2018 20:00:00.000,1.29746,1.29763,1.29237,1.29362,5305.73
03.10.2018 21:00:00.000,1.29356,1.29526,1.29356,1.29502,3377.04
03.10.2018 22:00:00.000,1.29504,1.29544,1.29451,1.29459,4721.9702
03.10.2018 23:00:00.000,1.29461,1.29483,1.29384,1.294,2256.55
04.10.2018 00:00:00.000,1.29398,1.29421,1.29249,1.2935,5486.71
04.10.2018 01:00:00.000,1.2935,1.29358,1.2922,1.29314,5130.75
04.10.2018 02:00:00.000,1.29314,1.29342,1.29236,1.29317,5347.1899
04.10.2018 03:00:00.000,1.29316,1.29365,1.29289,1.29318,4951.8701
04.10.2018 04:00:00.000,1.29318,1.29363,1.29257,1.29308,5019.71
04.10.2018 05:00:00.000,1.29308,1.29443,1.29261,1.29369,6214.6699
04.10.2018 06:00:00.000,1.29368,1.2953,1.29272,1.29428,10866.2695
04.10.2018 07:00:00.000,1.29428,1.2971,1.29427,1.29677,10936.0596
04.10.2018 08:00:00.000,1.29677,1.29778,1.29585,1.29604,8982.9004
04.10.2018 09:00:00.000,1.29605,1.29934,1.29604,1.29816,10232.1104
04.10.2018 10:00:00.000,1.29815,1.29947,1.29767,1.2982,7657.3101
04.10.2018 11:00:00.000,1.29819,1.30021,1.29744,1.29911,8939.8203
04.10.2018 12:00:00.000,1.29911,1.30158,1.29812,1.30003,10711.2197
04.10.2018 13:00:00.000,1.30001,1.30187,1.29998,1.30163,11150.0303
04.10.2018 14:00:00.000,1.30135,1.30411,1.30135,1.30276,14603.4004
04.10.2018 15:00:00.000,1.30274,1.30345,1.30118,1.3012,11962.0898
